[ 0.0 0.0 0.0],[ 167.86561369675738 167.86561369675726 167.86561369675763][ 0.0 0.0 0.0],[ 167.86561369675732 167.86561369675687 167.8656136967573], [1.9148852825164795]
[ 1.3410944064286485e-05 0.0 6.281013499928215e-06],[ 167.86561369675738 167.86561369675726 167.86561369675763][ 2.048665730449547e-06 0.0 0.0],[ 167.86561369675732 167.86561369675687 167.8656136967573], [2.4132983684539795]
[ 0.0 6.386813766492741e-06 3.5098457848411193e-06],[ 167.8656185880815 167.86561694838943 167.86561776066185][ 0.0 0.0 0.0],[ 167.86561426399527 167.86561417108072 167.86561388250433], [2.5142717361450195]
[ 0.0 1.3360741993981897e-06 7.754831114429231e-07],[ 167.86561957364546 167.86561814764946 167.86561884954116][ 0.0 0.0 0.0],[ 167.86561440915156 167.8656138195113 167.8656138262324], [2.609774589538574]
[ 0.0 0.0 0.0],[ 167.86561869471262 167.86561737646664 167.86561802414292][ 0.0 0.0 0.0],[ 167.8656143142148 167.8656137284667 167.86561379658744], [2.71714186668396]
[ 1.4920191459596567e-06 0.0 5.756672902626356e-07],[ 167.86561756803624 167.8656163436061 167.86561694192554][ 0.0 0.0 0.0],[ 167.86561418297194 167.86561370006058 167.86561377245908], [2.8218493461608887]
[ 1.3745878619886097e-06 0.0 6.856270925564162e-07],[ 167.86561720955382 167.86561593765003 167.86561653850214][ 0.0 0.0 0.0],[ 167.86561403639044 167.86561371291123 167.86561375563159], [2.920766830444336]
[ 9.954013178553119e-07 0.0 4.776929599947368e-07],[ 167.86561695680027 167.86561562041558 167.865616248989][ 0.0 0.0 0.0],[ 167.86561393966207 167.8656137211353 167.86561373899312], [3.017315149307251]
[ 9.65488978436026e-07 0.0 4.4186852394954454e-07],[ 167.86561663787035 167.8656152694105 167.86561591135845][ 0.0 0.0 0.0],[ 167.86561387937948 167.8656137155196 167.86561372812668], [3.122603178024292]
[ 9.750890802815571e-07 0.0 4.4819742339376346e-07],[ 167.8656163828801 167.8656149924323 167.86561564216035][ 0.0 0.0 0.0],[ 167.86561383413368 167.86561370951415 167.865613720255], [3.219465494155884]
[ 9.817395120762978e-07 0.0 4.525036602970613e-07],[ 167.86561619509675 167.86561478786757 167.86561544356948][ 0.0 0.0 0.0],[ 167.8656137999563 167.86561370534972 167.8656137142365], [3.324186086654663]
[ 9.858713320586362e-07 0.0 4.548422487525444e-07],[ 167.86561605690054 167.86561463680113 167.86561529716175][ 0.0 0.0 0.0],[ 167.8656137742621 167.8656137025189 167.86561370973914], [3.42187237739563]
[ 9.888575778531942e-07 0.0 4.564876528742736e-07],[ 167.86561595486026 167.8656145249327 167.86561518888035][ 0.0 0.0 0.0],[ 167.8656137549666 167.86561370057686 167.86561370639836], [3.532724618911743]
[ 9.910871260428089e-07 0.0 4.5771737565161096e-07],[ 167.86561587947944 167.8656144420556 167.86561510875902][ 0.0 0.0 0.0],[ 167.86561374047494 167.86561369925036 167.8656137039182], [3.6396093368530273]
[ 9.927469827853198e-07 0.0 4.5863191628334315e-07],[ 167.86561582380085 167.86561438066204 167.86561504947937][ 0.0 0.0 0.0],[ 167.86561372959184 167.86561369835022 167.8656137020762], [3.7484169006347656]
[ 9.939803796649855e-07 0.0 4.5930973368051134e-07],[ 167.86561578267947 167.86561433518511 167.86561500562388][ 0.0 0.0 0.0],[ 167.8656137214182 167.86561369774714 167.86561370070828], [3.8514504432678223]
